2011,1,4,100000.0
2011,1,5,100000.0
2011,1,6,99595.0
2011,1,7,103165.0
2011,1,10,112630.0
2011,1,11,111415.0
2011,1,12,115570.0
2011,1,13,117445.0
2011,1,14,121630.0
2011,1,18,109930.0
2011,1,19,107230.0
2011,1,20,98035.0
