Date,Open,High,Low,Close,Volume,Adj Close
2013-03-21 00:00,64.2,74.72,63.1,70.87,100,70.87
2013-03-22 00:00,70.87,73.75,65.0,69.46,100,69.46
2013-03-23 00:00,69.99,70.41,52.8,63.65,100,63.65
2013-03-24 00:00,63.2,72.4,62.7,70.9,100,70.9
2013-03-25 00:00,70.6,78.0,69.72,73.5,100,73.5
2013-03-26 00:00,73.73,79.72,73.12,78.54,100,78.54
2013-03-27 00:00,78.63,89.5,78.63,89.22,100,89.22
2013-03-28 00:00,89.4,95.5,75.04,85.05,100,85.05
2013-03-29 00:00,86.87,93.0,85.36,90.14,100,90.14
2013-03-30 00:00,90.15,94.98,87.05,92.5,100,92.5
2013-03-31 00:00,92.9,104.0,91.0,93.38,100,93.38
2013-04-01 00:00,93.38,105.92,92.5,102.5,100,102.5
2013-04-02 00:00,102.55,118.2,99.0,117.6,100,117.6
2013-04-03 00:00,117.6,147.0,110.0,125.0,100,125.0
2013-04-04 00:00,124.84,142.12,117.57,131.98,100,131.98
2013-04-05 00:00,130.41,144.5,130.41,142.0,100,142.0
2013-04-06 00:00,142.44,144.0,139.6,143.89,100,143.89
2013-04-07 00:00,143.82,169.7,143.01,169.32,100,169.32
2013-04-08 00:00,169.3,194.9,166.69,189.9,100,189.9
2013-04-09 00:00,189.9,240.11,188.64,235.39,100,235.39
2013-04-10 00:00,235.39,266.0,105.0,173.9,100,173.9
2013-04-11 00:00,174.0,188.46,110.2,127.75,100,127.75
2013-04-12 00:00,127.75,140.0,54.66,106.0,100,106.0
2013-04-13 00:00,108.0,121.4,85.5,98.5,100,98.5
2013-04-14 00:00,98.69,107.52,82.386,94.83,100,94.83
2013-04-15 00:00,95.4,102.0,71.51,76.0,100,76.0
2013-04-16 00:00,75.3,82.39,50.11,65.87,100,65.87
2013-04-17 00:00,65.89,98.78,65.1,94.84,100,94.84
2013-04-18 00:00,94.89,112.65,87.9,110.25,100,110.25
2013-04-19 00:00,110.01,136.0,109.8,116.45,100,116.45
2013-04-20 00:00,117.0,131.11,115.24,126.6,100,126.6
2013-04-21 00:00,126.65,129.0,110.01,120.74,100,120.74
2013-04-22 00:00,121.0,129.15,120.0,128.0,100,128.0
2013-04-23 00:00,127.95,145.33,126.37,145.12,100,145.12
2013-04-24 00:00,145.2,166.4,141.71,156.49,100,156.49
2013-04-25 00:00,156.38,161.88,121.51,136.0,100,136.0
2013-04-26 00:00,136.25,139.0,122.0,135.46,100,135.46
2013-04-27 00:00,135.99,138.99,125.62,130.93,100,130.93
2013-04-28 00:00,130.0,136.68,129.02,135.5,100,135.5
2013-04-29 00:00,135.74,147.9,133.31,144.88,100,144.88
2013-04-30 00:00,144.78,146.93,116.38,138.2,100,138.2
2013-05-01 00:00,137.5,138.6,104.02,113.99,100,113.99
2013-05-02 00:00,114.0,126.9,92.0,105.0,100,105.0
2013-05-03 00:00,105.0,105.46,79.0,95.2,100,95.2
2013-05-04 00:00,95.2,117.07,94.0,117.0,100,117.0
2013-05-05 00:00,118.09,119.0,107.0,119.0,100,119.0
2013-05-06 00:00,118.0,124.66,106.01,110.0,100,110.0
2013-05-07 00:00,110.27,115.0,97.7,115.0,100,115.0
2013-05-08 00:00,113.87,116.28,109.0,109.53,100,109.53
2013-05-09 00:00,109.53,113.46,108.81,111.85,100,111.85
2013-05-10 00:00,112.0,122.06,111.56,117.6,100,117.6
2013-05-11 00:00,117.9,118.74,113.01,115.75,100,115.75
2013-05-12 00:00,115.75,117.46,113.0,116.5,100,116.5
2013-05-13 00:00,116.49,118.78,114.5,117.6,100,117.6
2013-05-14 00:00,117.6,119.8,103.4,107.85,100,107.85
2013-05-15 00:00,107.98,116.44,104.0,115.0,100,115.0
2013-05-16 00:00,114.81,118.89,112.2,117.99,100,117.99
2013-05-17 00:00,117.89,125.3,116.57,124.41,100,124.41
2013-05-18 00:00,124.41,125.31,122.5,123.61,100,123.61
2013-05-19 00:00,123.61,124.5,119.55,122.0,100,122.0
2013-05-20 00:00,122.6,123.62,120.11,122.87,100,122.87
2013-05-21 00:00,122.88,123.08,121.12,122.77,100,122.77
2013-05-22 00:00,122.77,124.5,122.0,124.44,100,124.44
2013-05-23 00:00,124.44,126.93,123.7,126.8,100,126.8
2013-05-24 00:00,126.5,133.98,125.61,132.7,100,132.7
2013-05-25 00:00,132.7,133.2,128.22,131.87,100,131.87
2013-05-26 00:00,132.0,136.0,129.77,134.05,100,134.05
2013-05-27 00:00,133.7,135.47,124.33,128.7,100,128.7
2013-05-28 00:00,128.7,129.9,125.41,129.2,100,129.2
2013-05-29 00:00,129.0,132.67,127.66,131.0,100,131.0
2013-05-30 00:00,131.0,131.99,126.65,129.15,100,129.15
2013-05-31 00:00,129.15,130.0,126.33,129.01,100,129.01
2013-06-01 00:00,129.1,129.4,122.5,128.76,100,128.76
2013-06-02 00:00,128.96,130.0,115.01,120.19,100,120.19
2013-06-03 00:00,120.8,123.3,115.97,123.11,100,123.11
2013-06-04 00:00,123.11,123.98,119.1,121.57,100,121.57
2013-06-05 00:00,121.57,123.49,118.9699,122.04,100,122.04
2013-06-06 00:00,122.1,123.3,117.1,118.8,100,118.8
2013-06-07 00:00,118.79,119.0,106.25,108.66,100,108.66
2013-06-08 00:00,108.74,110.99,107.0,108.01,100,108.01
2013-06-09 00:00,108.01,108.63,88.5,97.29,100,97.29
2013-06-10 00:00,97.28,110.63,95.0,105.04,100,105.04
2013-06-11 00:00,105.15,109.6,104.0,107.69,100,107.69
2013-06-12 00:00,107.69,111.9,107.5,109.87,100,109.87
2013-06-13 00:00,109.87,110.3,100.0,103.99,100,103.99
2013-06-14 00:00,104.0,104.7,97.5,99.93,100,99.93
2013-06-15 00:00,99.93,103.7,98.4,100.19,100,100.19
2013-06-16 00:00,100.19,101.75,98.9,100.5,100,100.5
2013-06-17 00:00,100.33,102.4,99.42,101.65,100,101.65
2013-06-18 00:00,101.65,112.0,101.33,106.69,100,106.69
2013-06-19 00:00,107.07,110.6,105.93,108.8,100,108.8
2013-06-20 00:00,108.8,114.82,107.5,112.36,100,112.36
2013-06-21 00:00,113.32,115.0,107.57,108.73,100,108.73
2013-06-22 00:00,108.73,109.68,106.75,107.5,100,107.5
2013-06-23 00:00,107.5,108.8,102.09,106.72,100,106.72
2013-06-24 00:00,107.88,109.4,100.42,103.8,100,103.8
2013-06-25 00:00,103.8,108.0,101.51,104.8,100,104.8
2013-06-26 00:00,104.9,105.49,102.5,102.83,100,102.83
2013-06-27 00:00,102.83,103.59,99.03,100.0,100,100.0
2013-06-28 00:00,100.0,100.99,92.33,97.05,100,97.05
2013-06-29 00:00,96.62,100.28,93.81,95.8,100,95.8
2013-06-30 00:00,95.8,98.12,89.86,90.34,100,90.34
2013-07-01 00:00,90.34,90.75,82.4,84.76,100,84.76
2013-07-02 00:00,84.76,89.19,83.38,88.0,100,88.0
2013-07-03 00:00,88.0,88.0,72.57,76.22,100,76.22
2013-07-04 00:00,76.22,79.95,72.77,75.65,100,75.65
2013-07-05 00:00,75.65,77.15,65.31,66.61,100,66.61
2013-07-06 00:00,66.61,69.88,64.25,65.7,100,65.7
2013-07-07 00:00,66.13,75.4,62.9,74.22,100,74.22
2013-07-08 00:00,74.22,76.92,73.28,74.12,100,74.12
2013-07-09 00:00,74.12,76.44,72.44,75.04,100,75.04
2013-07-10 00:00,75.04,87.43,75.01,86.2,100,86.2
2013-07-11 00:00,86.04,94.98,84.36,94.94,100,94.94
2013-07-12 00:00,94.85,98.58,85.99,87.29,100,87.29
2013-07-13 00:00,87.18,92.32,86.22,90.73,100,90.73
2013-07-14 00:00,90.73,92.78,89.31,90.6,100,90.6
2013-07-15 00:00,90.6,94.85,89.68,93.47,100,93.47
2013-07-16 00:00,93.45,93.75,90.9,92.58,100,92.58
2013-07-17 00:00,92.6,93.39,85.4298,86.16,100,86.16
2013-07-18 00:00,86.16,90.44,81.28,85.23,100,85.23
2013-07-19 00:00,85.33,86.71,84.56,85.77,100,85.77
2013-07-20 00:00,85.77,86.41,85.05,85.69,100,85.69
2013-07-21 00:00,85.69,86.19,85.01,85.84,100,85.84
2013-07-22 00:00,85.84,86.71,84.49,86.71,100,86.71
2013-07-23 00:00,86.66,87.85,84.69,87.22,100,87.22
2013-07-24 00:00,87.22,87.72,86.49,87.31,100,87.31
2013-07-25 00:00,87.32,90.21,86.37,88.99,100,88.99
2013-07-26 00:00,88.99,91.67,88.76,89.09,100,89.09
2013-07-27 00:00,89.09,90.4,88.4,88.41,100,88.41
2013-07-28 00:00,88.41,92.86,88.2,91.9,100,91.9
2013-07-29 00:00,91.93,93.36,90.91,92.47,100,92.47
2013-07-30 00:00,92.47,98.22,92.43,98.22,100,98.22
2013-08-01 00:00,98.22,100.36,95.97,98.02,100,98.02
2013-08-02 00:00,98.02,98.53,95.97,96.77,100,96.77
2013-08-03 00:00,96.77,99.1,95.65,96.49,100,96.49
2013-08-04 00:00,96.5,97.45,95.64,96.21,100,96.21
2013-08-05 00:00,96.21,97.29,96.02,97.29,100,97.29
2013-08-06 00:00,97.29,98.24,96.06,97.29,100,97.29
2013-08-07 00:00,97.29,98.09,96.78,97.19,100,97.19
2013-08-08 00:00,97.18,98.15,96.29,96.52,100,96.52
2013-08-09 00:00,96.52,96.78,93.36,94.58,100,94.58
2013-08-10 00:00,94.58,95.01,92.46,93.9,100,93.9
2013-08-11 00:00,93.94,94.48,92.57,93.9,100,93.9
2013-08-12 00:00,93.9,94.59,93.2,94.21,100,94.21
2013-08-13 00:00,94.21,95.59,93.53,95.18,100,95.18
2013-08-14 00:00,95.18,99.19,94.64,99.18,100,99.18
2013-08-15 00:00,99.18,100.84,97.545,99.1,100,99.1
2013-08-16 00:00,99.1,99.79,97.39,97.65,100,97.65
2013-08-17 00:00,97.65,99.0,96.95,97.8,100,97.8
2013-08-18 00:00,97.78,99.68,97.63,99.09,100,99.09
2013-08-19 00:00,99.09,102.2997,98.38,99.8,100,99.8
2013-08-20 00:00,99.8,104.01,99.56,102.5,100,102.5
2013-08-21 00:00,102.5,106.55,101.89,105.53,100,105.53
2013-08-22 00:00,105.52,112.54,105.32,111.26,100,111.26
2013-08-23 00:00,111.26,112.8,107.5475,108.3,100,108.3
2013-08-24 00:00,108.3,109.37,106.04,107.43,100,107.43
2013-08-25 00:00,107.43,110.02,107.08,109.34,100,109.34
2013-08-26 00:00,109.34,112.47,109.33,111.85,100,111.85
2013-08-27 00:00,111.85,114.42,110.38,114.26,100,114.26
2013-08-28 00:00,114.24,118.07,113.8,117.55,100,117.55
2013-08-29 00:00,117.54,118.36,116.38,116.83,100,116.83
2013-08-30 00:00,116.83,117.92,116.62,117.64,100,117.64
2013-08-31 00:00,117.64,124.06,117.15,122.83,100,122.83
2013-09-01 00:00,122.83,130.15,122.72,126.9,100,126.9
2013-09-02 00:00,126.87,128.88,126.87,127.76,100,127.76
2013-09-03 00:00,127.7,130.59,125.69,127.39,100,127.39
2013-09-04 00:00,127.42,128.88,120.5738,126.97,100,126.97
2013-09-05 00:00,126.99,127.01,114.53,119.8,100,119.8
2013-09-06 00:00,119.78,123.68,116.321,120.72,100,120.72
2013-09-07 00:00,120.76,122.22,115.34,116.27,100,116.27
2013-09-08 00:00,116.27,120.17,115.83,119.18,100,119.18
2013-09-09 00:00,119.25,119.29,116.59,116.76,100,116.76
2013-09-10 00:00,116.77,122.55,116.52,120.86,100,120.86
2013-09-11 00:00,120.76,123.81,119.88,119.95,100,119.95
2013-09-12 00:00,119.82,126.99,119.38,126.26,100,126.26
2013-09-13 00:00,126.25,127.92,124.12,125.94,100,125.94
2013-09-14 00:00,125.96,128.39,124.0813,126.18,100,126.18
2013-09-15 00:00,126.18,126.5,123.18,123.37,100,123.37
2013-09-16 00:00,123.14,125.18,122.89,124.78,100,124.78
2013-09-17 00:00,124.78,127.5,124.38,125.72,100,125.72
2013-09-18 00:00,125.74,127.23,125.24,126.18,100,126.18
2013-09-19 00:00,126.22,128.06,125.63,126.09,100,126.09
2013-09-20 00:00,126.1,126.99,122.78,123.13,100,123.13
2013-09-21 00:00,123.14,124.93,122.17,122.56,100,122.56
2013-09-22 00:00,122.54,124.33,121.96,122.3,100,122.3
2013-09-23 00:00,122.3,123.26,122.13,122.94,100,122.94
2013-09-24 00:00,122.9,123.96,121.87,122.1,100,122.1
2013-09-25 00:00,122.1,123.9,121.37,123.85,100,123.85
2013-09-26 00:00,123.85,125.24,123.02,123.51,100,123.51
2013-09-27 00:00,123.51,124.29,122.34,124.03,100,124.03
2013-09-28 00:00,123.96,126.18,122.1,124.28,100,124.28
2013-09-29 00:00,124.28,125.11,123.23,124.67,100,124.67
2013-09-30 00:00,124.71,126.46,123.0983,124.91,100,124.91
2013-10-01 00:00,124.84,124.94,120.69,123.8,100,123.8
2013-10-02 00:00,123.96,125.76,123.77,125.3,100,125.3
2013-10-03 00:00,125.3,125.59,82.0,109.83,100,109.83
2013-10-04 00:00,109.78,118.73,107.06,118.1,100,118.1
2013-10-05 00:00,118.13,123.62,118.01,121.62,100,121.62
2013-10-06 00:00,121.55,121.85,120.49,120.75,100,120.75
2013-10-07 00:00,120.75,121.99,120.43,121.63,100,121.63
2013-10-08 00:00,121.63,123.74,121.52,123.56,100,123.56
2013-10-09 00:00,123.56,124.78,122.59,124.13,100,124.13
2013-10-10 00:00,124.13,128.02,123.88,125.76,100,125.76
2013-10-11 00:00,125.76,126.44,124.11,124.98,100,124.98
2013-10-12 00:00,125.06,126.15,123.13,125.92,100,125.92
2013-10-13 00:00,125.92,126.9,125.28,126.5,100,126.5
2013-10-14 00:00,126.5,136.64,126.31,133.87,100,133.87
2013-10-15 00:00,133.87,135.69,130.39,133.2,100,133.2
2013-10-16 00:00,133.2,144.36,133.02,144.35,100,144.35
2013-10-17 00:00,144.45,146.68,136.27,139.26,100,139.26
2013-10-18 00:00,139.24,144.31,139.08,142.91,100,142.91
2013-10-19 00:00,142.85,156.39,142.52,155.6,100,155.6
2013-10-20 00:00,155.85,167.08,155.34,161.38,100,161.38
2013-10-21 00:00,161.38,165.69,159.9,165.56,100,165.56
2013-10-22 00:00,165.58,179.85,163.26,179.46,100,179.46
2013-10-23 00:00,179.53,190.08,176.8,187.45,100,187.45
2013-10-24 00:00,187.52,202.34,172.68,184.28,100,184.28
2013-10-25 00:00,184.24,194.45,157.71,179.5,100,179.5
2013-10-26 00:00,179.46,182.07,162.56,176.51,100,176.51
2013-10-27 00:00,176.4,180.32,174.89,175.59,100,175.59
2013-10-28 00:00,175.71,189.12,174.9,188.34,100,188.34
2013-10-29 00:00,188.33,193.76,187.93,192.22,100,192.22
2013-10-30 00:00,192.23,198.41,191.7,195.86,100,195.86
2013-10-31 00:00,195.77,198.79,192.74,196.18,100,196.18
2013-11-01 00:00,196.09,198.57,195.03,197.77,100,197.77
2013-11-02 00:00,197.77,200.33,195.48,199.87,100,199.87
2013-11-03 00:00,199.87,202.05,198.5,200.97,100,200.97
2013-11-04 00:00,200.97,211.17,200.63,209.83,100,209.83
2013-11-05 00:00,209.83,227.03,209.67,226.11,100,226.11
2013-11-06 00:00,226.06,250.32,225.7,248.29,100,248.29
2013-11-07 00:00,248.29,277.42,246.69,274.88,100,274.88
2013-11-08 00:00,274.49,308.37,266.32,290.49,100,290.49
2013-11-09 00:00,289.95,343.68,289.95,342.15,100,342.15
2013-11-10 00:00,341.34,355.23,266.83,309.41,100,309.41
2013-11-11 00:00,309.13,324.67,260.7,324.67,100,324.67
2013-11-12 00:00,324.53,345.39,317.47,343.83,100,343.83
2013-11-13 00:00,343.83,363.15,339.81,362.84,100,362.84
2013-11-14 00:00,362.03,409.51,362.03,403.52,100,403.52
2013-11-15 00:00,403.57,418.91,397.36,415.67,100,415.67
2013-11-16 00:00,415.72,427.9,386.56,420.7,100,420.7
2013-11-17 00:00,420.7,457.16,420.2,452.28,100,452.28
2013-11-18 00:00,452.26,546.43,452.26,525.73,100,525.73
2013-11-19 00:00,522.79,781.83,513.48,662.32,100,662.32
2013-11-20 00:00,663.13,663.13,394.91,456.53,100,456.53
2013-11-21 00:00,456.3,625.56,389.5,615.87,100,615.87
2013-11-22 00:00,613.9,714.45,594.79,699.51,100,699.51
2013-11-23 00:00,698.76,808.66,668.67,792.0,100,792.0
2013-11-24 00:00,792.25,831.76,691.69,719.5,100,719.5
2013-11-25 00:00,720.03,824.05,699.94,773.06,100,773.06
2013-11-26 00:00,772.4,832.95,739.84,807.66,100,807.66
2013-11-27 00:00,807.33,907.63,803.39,881.9,100,881.9
2013-11-28 00:00,882.38,974.5,870.39,931.58,100,931.58
2013-11-29 00:00,931.59,1118.19,931.04,1062.09,100,1062.09
2013-11-30 00:00,1062.84,1157.5,1058.6,1139.93,100,1139.93
2013-12-01 00:00,1138.8,1165.89,983.78,1063.01,100,1063.01
2013-12-02 00:00,1064.18,1101.61,783.69,1003.22,100,1003.22
2013-12-03 00:00,1004.99,1062.42,929.95,1059.35,100,1059.35
2013-12-04 00:00,1058.07,1123.17,1041.16,1091.09,100,1091.09
2013-12-05 00:00,1093.02,1151.3,870.38,876.12,100,876.12
2013-12-06 00:00,879.52,1078.67,878.9,1031.94,100,1031.94
2013-12-07 00:00,1033.44,1034.59,558.08,653.84,100,653.84
2013-12-08 00:00,651.57,836.75,636.72,775.7,100,775.7
2013-12-09 00:00,779.0,925.27,703.84,895.86,100,895.86
2013-12-10 00:00,896.19,948.68,854.88,916.29,100,916.29
2013-12-11 00:00,916.24,1013.12,883.2617,909.36,100,909.36
2013-12-12 00:00,910.19,939.9,832.23,863.98,100,863.98
2013-12-13 00:00,865.36,933.17,842.68,926.48,100,926.48
2013-12-14 00:00,925.0,928.16,859.45,878.86,100,878.86
2013-12-15 00:00,879.09,882.11,819.44,836.4,100,836.4
2013-12-16 00:00,836.35,886.24,825.45,825.45,100,825.45
2013-12-17 00:00,824.77,844.03,636.15,704.03,100,704.03
2013-12-18 00:00,704.77,726.87,465.28,465.28,100,465.28
2013-12-19 00:00,459.7,626.16,422.5,624.13,100,624.13
2013-12-20 00:00,625.16,733.24,616.18,696.98,100,696.98
2013-12-21 00:00,698.47,707.21,598.06,620.19,100,620.19
2013-12-22 00:00,620.93,671.59,580.73,659.26,100,659.26
2013-12-23 00:00,657.64,665.8,613.45,637.49,100,637.49
2013-12-24 00:00,637.17,685.37,632.54,668.19,100,668.19
2013-12-25 00:00,668.89,679.35,645.78,667.28,100,667.28
2013-12-26 00:00,667.9,727.39,667.09,723.15,100,723.15
2013-12-27 00:00,722.87,780.94,710.58,750.82,100,750.82
2013-12-28 00:00,750.37,772.91,723.99,746.29,100,746.29
2013-12-29 00:00,745.8,753.83,705.1,720.5,100,720.5
2013-12-30 00:00,721.04,759.64,717.61,750.23,100,750.23
2013-12-31 00:00,749.61,763.83,733.19,752.68,100,752.68
2014-01-01 00:00,752.69,787.63,747.13,752.41,100,752.41
2014-01-02 00:00,752.68,774.19,752.68,774.04,100,774.04
2014-01-03 00:00,774.08,833.54,773.02,832.77,100,832.77
2014-01-04 00:00,832.37,840.15,808.82,827.06,100,827.06
2014-01-05 00:00,826.82,874.06,826.64,863.72,100,863.72
2014-01-06 00:00,863.49,1023.31,862.22,1003.85,100,1003.85
2014-01-07 00:00,1002.31,1006.84,914.77,924.33,100,924.33
2014-01-08 00:00,926.46,941.25,788.94,884.26,100,884.26
2014-01-09 00:00,883.17,886.05,825.49,851.87,100,851.87
2014-01-10 00:00,852.74,870.73,814.34,849.93,100,849.93
2014-01-11 00:00,850.31,925.58,841.02,923.16,100,923.16
2014-01-12 00:00,923.37,940.75,873.2635,885.39,100,885.39
2014-01-13 00:00,884.51,901.63,843.64,847.06,100,847.06
2014-01-14 00:00,845.93,875.08,821.24,856.95,100,856.95
2014-01-15 00:00,856.77,889.18,839.18,876.08,100,876.08
2014-01-16 00:00,875.37,893.75,847.3735,863.07,100,863.07
2014-01-17 00:00,863.35,873.41,829.34,835.21,100,835.21
2014-01-18 00:00,834.98,850.31,810.43,850.06,100,850.06
2014-01-19 00:00,849.67,850.6,834.87,845.62,100,845.62
2014-01-20 00:00,845.45,897.56,843.87,877.24,100,877.24
2014-01-21 00:00,877.15,880.61,858.11,869.92,100,869.92
2014-01-22 00:00,870.3,895.96,861.1,862.92,100,862.92
2014-01-23 00:00,863.1,884.5,854.35,862.14,100,862.14
2014-01-24 00:00,861.22,862.21,788.08,825.49,100,825.49
2014-01-25 00:00,824.98,877.33,785.01,843.01,100,843.01
2014-01-26 00:00,842.74,889.04,841.06,866.43,100,866.43
2014-01-27 00:00,866.33,899.36,864.44,870.57,100,870.57
2014-01-28 00:00,870.57,871.48,798.22,840.64,100,840.64
2014-01-29 00:00,842.98,879.1,784.08,837.73,100,837.73
