Date Time,Open,High,Low,Close,Volume,Adj Close
2015-04-03 07:00:00,253.88,253.88,252.85,253.71,52.25561616,
2015-04-03 07:30:00,253.71,253.87,253.56,253.87,47.55774188,
2015-04-03 08:00:00,253.84,255.99,253.78,255.99,155.20896751,
2015-04-03 08:30:00,255.99,256.8,255.8,256.21,53.9085,
2015-04-03 09:00:00,256.17,256.74,256.09,256.58,63.29404405,
2015-04-03 09:30:00,256.5,256.72,256.09,256.33,23.0673,
2015-04-03 10:00:00,256.22,256.84,256.21,256.79,47.45797931,
2015-04-03 10:30:00,256.88,257.43,254.42,254.72,172.14411512,
2015-04-03 11:00:00,254.79,255.29,254.02,254.02,71.93999934,
2015-04-03 11:30:00,254.23,254.52,254.13,254.51,55.67458896,
2015-04-03 12:00:00,254.47,255.49,254.47,255.02,138.9523042,
2015-04-03 12:30:00,255.01,255.1,254.14,254.95,209.51814942,
2015-04-03 13:00:00,255.08,256.81,254.88,255.83,399.63335435,
2015-04-03 13:30:00,256.11,256.38,255.4,255.61,169.8214,
2015-04-03 14:00:00,255.86,256.06,255.04,255.57,157.52484036,
2015-04-03 14:30:00,254.89,255.92,254.89,255.55,163.8817,
2015-04-03 15:00:00,255.53,256.84,255.51,256.38,216.78534384,
2015-04-03 15:30:00,256.25,256.79,255.3,256.12,261.57322558,
2015-04-03 16:00:00,256.32,256.52,255.0,255.0,160.51860608,
2015-04-03 16:30:00,255.0,255.21,254.33,254.87,273.57537769,
2015-04-03 17:00:00,254.87,256.01,254.14,254.93,421.65123427,
2015-04-03 17:30:00,254.82,255.56,254.57,255.45,179.07738482,
2015-04-03 18:00:00,255.45,255.75,254.8,254.89,208.1169676,
2015-04-03 18:30:00,254.86,255.5,254.7,255.07,135.3877,
2015-04-03 19:00:00,254.93,255.46,254.48,255.05,125.11848021,
2015-04-03 19:30:00,255.44,255.8,254.7,255.31,154.77974694,
2015-04-03 20:00:00,255.01,255.5,254.73,255.13,176.4680703,
2015-04-03 20:30:00,255.05,255.8,255.0,255.56,172.443101,
2015-04-03 21:00:00,255.45,255.91,254.7,255.24,138.8236,
2015-04-03 21:30:00,255.24,255.24,254.1,255.0,180.6622,
2015-04-03 22:00:00,254.79,255.79,254.79,255.3,168.65044272,
2015-04-03 22:30:00,255.39,255.67,254.45,254.48,122.21134114,
2015-04-03 23:00:00,254.45,255.68,254.38,255.68,187.60150124,
2015-04-03 23:30:00,255.4,255.6,254.45,255.14,91.2616,
2015-04-04 00:00:00,255.07,255.71,254.4,255.48,106.25134093,
2015-04-04 00:30:00,255.59,255.83,254.71,255.52,47.83953,
2015-04-04 01:00:00,255.53,256.0,255.15,255.83,121.544,
2015-04-04 01:30:00,255.86,256.53,255.6,256.53,101.81774516,
2015-04-04 02:00:00,256.38,256.6,254.4,255.51,158.83010635,
2015-04-04 02:30:00,255.31,255.99,254.85,255.76,142.52791633,
2015-04-04 03:00:00,255.75,255.81,254.77,255.25,95.71753642,
2015-04-04 03:30:00,255.23,255.7,254.41,255.3,95.21066,
2015-04-04 04:00:00,255.3,255.7,255.0,255.52,79.88047366,
2015-04-04 04:30:00,254.4,255.25,254.1,254.61,116.54322,
2015-04-04 05:00:00,254.82,255.16,253.65,254.75,134.95099253,
2015-04-04 05:30:00,254.61,254.98,253.81,254.16,105.40826586,
2015-04-04 06:00:00,254.12,254.79,254.12,254.5,54.37935325,
2015-04-04 06:30:00,254.5,254.5,252.28,252.78,115.05917416,
2015-04-04 07:00:00,252.79,252.79,251.55,251.72,178.30634455,
2015-04-04 07:30:00,251.7,252.65,251.7,252.21,56.61012011,
2015-04-04 08:00:00,252.19,252.41,252.01,252.02,43.30126503,
2015-04-04 08:30:00,252.03,252.41,252.02,252.24,23.42981955,
2015-04-04 09:00:00,252.1,252.55,251.56,252.53,104.41644,
2015-04-04 09:30:00,252.6,252.63,251.56,251.76,47.84655437,
2015-04-04 10:00:00,251.8,252.1,251.51,251.78,37.1757035,
2015-04-04 10:30:00,251.75,253.26,251.63,252.75,48.97730115,
2015-04-04 11:00:00,253.0,253.3,252.7,252.77,38.87129,
2015-04-04 11:30:00,252.75,253.14,252.75,252.76,29.8372,
2015-04-04 12:00:00,252.93,253.11,252.3,252.34,48.3563,
2015-04-04 12:30:00,252.3,252.5,252.3,252.49,26.0393,
2015-04-04 13:00:00,252.51,252.74,251.26,251.77,89.62602706,
2015-04-04 13:30:00,251.92,252.67,251.92,252.54,44.07895609,
2015-04-04 14:00:00,252.54,253.01,252.18,252.66,84.02033979,
2015-04-04 14:30:00,252.7,253.46,252.69,253.01,51.1643,
2015-04-04 15:00:00,253.46,253.46,252.16,252.42,78.17235938,
2015-04-04 15:30:00,252.71,253.01,252.16,252.64,68.51792376,
2015-04-04 16:00:00,252.63,253.5,252.01,253.0,149.71120752,
2015-04-04 16:30:00,252.77,254.96,252.31,254.8,195.43273513,
2015-04-04 17:00:00,254.94,254.94,254.42,254.89,73.50883077,
2015-04-04 17:30:00,254.85,254.97,254.31,254.31,63.09654374,
2015-04-04 18:00:00,254.57,254.99,252.46,253.71,248.31186573,
2015-04-04 18:30:00,253.75,254.06,253.3,253.96,74.99487793,
2015-04-04 19:00:00,253.95,254.36,253.21,253.64,155.55729892,
2015-04-04 19:30:00,253.61,253.92,253.2,253.46,91.87540506,
2015-04-04 20:00:00,253.6,254.49,253.46,254.48,81.14925,
2015-04-04 20:30:00,254.48,254.89,253.66,254.57,50.80838,
2015-04-04 21:00:00,254.56,254.85,253.71,254.72,95.22973116,
2015-04-04 21:30:00,254.79,254.81,254.01,254.5,95.5282,
2015-04-04 22:00:00,254.5,254.87,253.56,254.86,70.12093,
2015-04-04 22:30:00,254.62,255.0,254.16,254.62,112.92525,
2015-04-04 23:00:00,254.43,254.98,253.71,254.81,105.92013,
2015-04-04 23:30:00,254.84,254.85,254.19,254.36,77.47281724,
2015-04-05 00:00:00,254.6,255.16,254.35,254.86,49.01145322,
2015-04-05 00:30:00,254.85,254.94,252.4,253.82,181.9108,
2015-04-05 01:00:00,253.82,254.41,253.26,254.41,63.72988623,
2015-04-05 01:30:00,253.57,254.33,253.41,253.78,101.58859509,
2015-04-05 02:00:00,253.92,254.11,253.34,253.51,62.98936616,
2015-04-05 02:30:00,253.32,253.66,252.36,252.84,196.34581,
2015-04-05 03:00:00,252.88,253.3,252.6,253.19,90.089559,
2015-04-05 03:30:00,253.18,253.35,252.53,253.21,63.02037984,
2015-04-05 04:00:00,253.16,253.23,252.68,253.21,51.35854183,
2015-04-05 04:30:00,253.19,253.31,252.5,252.58,64.30004,
2015-04-05 05:00:00,252.58,252.96,252.4,252.9,57.41700814,
2015-04-05 05:30:00,252.9,253.32,252.11,252.74,162.06950353,
2015-04-05 06:00:00,252.51,252.56,252.51,252.54,37.33196134,
2015-04-05 06:30:00,252.53,252.6,252.06,252.56,55.519799,
2015-04-05 07:00:00,252.56,252.61,252.4,252.54,27.0626685,
2015-04-05 07:30:00,252.64,252.7,252.54,252.69,32.67426095,
2015-04-05 08:00:00,252.7,252.7,252.37,252.62,24.19493347,
2015-04-05 08:30:00,252.4,252.72,252.38,252.7,25.97537,
2015-04-05 09:00:00,252.72,252.74,252.54,252.64,9.3270685,
2015-04-05 09:30:00,252.74,253.0,252.64,252.77,22.46136994,
2015-04-05 10:00:00,252.75,252.96,252.67,252.96,5.75472,
2015-04-05 10:30:00,252.98,254.54,252.76,254.54,51.43765198,
2015-04-05 11:00:00,254.53,255.0,254.53,254.95,49.7564713,
2015-04-05 11:30:00,255.0,255.16,254.92,255.16,55.41426846,
2015-04-05 12:00:00,255.19,258.92,255.16,258.83,293.72795135,
2015-04-05 12:30:00,258.79,258.81,257.79,258.0,114.62995003,
2015-04-05 13:00:00,257.98,258.22,257.7,257.71,55.97581602,
2015-04-05 13:30:00,257.73,257.99,257.25,257.61,88.66007666,
2015-04-05 14:00:00,257.6,257.99,257.56,257.62,36.88888022,
2015-04-05 14:30:00,257.6,258.0,257.57,258.0,154.97915129,
2015-04-05 15:00:00,258.0,259.0,257.99,258.76,250.88817856,
2015-04-05 15:30:00,258.78,258.87,258.02,258.16,91.35655064,
2015-04-05 16:00:00,258.43,258.43,257.75,258.14,122.93849569,
2015-04-05 16:30:00,258.02,258.97,258.0,258.63,121.34660277,
2015-04-05 17:00:00,258.63,258.99,258.21,258.42,378.4586,
2015-04-05 17:30:00,258.32,258.74,258.26,258.51,105.4554,
2015-04-05 18:00:00,258.52,258.52,258.16,258.23,87.4341,
2015-04-05 18:30:00,258.19,258.43,257.95,257.98,122.45859907,
2015-04-05 19:00:00,257.99,258.24,257.95,258.17,59.5371,
2015-04-05 19:30:00,258.17,258.25,258.0,258.05,74.1923,
2015-04-05 20:00:00,258.18,258.22,257.51,257.93,170.88217832,
2015-04-05 20:30:00,257.95,258.61,257.74,258.37,181.3887,
2015-04-05 21:00:00,258.17,258.5,258.17,258.5,78.0051126,
2015-04-05 21:30:00,258.5,258.8,258.28,258.72,191.1827,
2015-04-05 22:00:00,258.73,258.99,258.15,258.99,147.37724398,
2015-04-05 22:30:00,258.98,261.44,258.98,261.25,471.6465485,
2015-04-05 23:00:00,261.12,262.0,261.01,261.46,154.79871877,
2015-04-05 23:30:00,261.59,261.85,261.05,261.47,99.9046,
2015-04-06 00:00:00,261.49,262.36,261.06,262.24,260.49902686,
2015-04-06 00:30:00,261.91,262.1,261.49,261.98,197.63910789,
2015-04-06 01:00:00,261.93,262.32,261.69,262.1,140.37043079,
2015-04-06 01:30:00,262.3,262.98,262.14,262.51,98.32125461,
2015-04-06 02:00:00,262.58,263.0,262.2,262.98,193.7347,
2015-04-06 02:30:00,262.98,263.0,262.38,262.61,177.540497,
2015-04-06 03:00:00,262.75,262.9,262.2,262.3,113.0729,
2015-04-06 03:30:00,262.47,262.9,262.08,262.31,176.1283,
2015-04-06 04:00:00,262.32,262.78,260.45,260.9,122.85850182,
2015-04-06 04:30:00,260.9,261.23,260.44,261.1,178.399998,
2015-04-06 05:00:00,261.03,261.5,261.01,261.22,98.976214,
2015-04-06 05:30:00,261.22,261.69,261.02,261.28,68.62919409,
2015-04-06 06:00:00,261.21,261.4,259.4,259.94,172.51996475,
2015-04-06 06:30:00,259.98,260.15,259.11,259.16,45.02288313,
2015-04-06 07:00:00,259.31,259.31,258.61,258.83,34.81368992,
2015-04-06 07:30:00,258.86,259.24,258.57,258.81,79.12696421,
2015-04-06 08:00:00,258.81,259.5,258.81,259.4,65.40236185,
2015-04-06 08:30:00,259.35,259.56,259.18,259.52,25.5297,
2015-04-06 09:00:00,259.51,259.68,259.23,259.38,28.7645,
2015-04-06 09:30:00,259.22,259.23,257.76,258.2,58.20046945,
2015-04-06 10:00:00,258.21,258.75,258.18,258.75,21.92398412,
2015-04-06 10:30:00,259.18,259.43,258.88,259.31,36.8079,
2015-04-06 11:00:00,259.35,259.36,258.16,258.33,36.79428736,
2015-04-06 11:30:00,258.36,259.07,258.36,258.98,31.20225836,
2015-04-06 12:00:00,258.97,259.14,258.57,258.85,84.8968,
2015-04-06 12:30:00,258.63,260.11,258.27,259.4,103.7736981,
2015-04-06 13:00:00,259.15,261.13,259.15,259.56,135.3806,
2015-04-06 13:30:00,259.27,261.04,259.26,261.0,182.51891425,
2015-04-06 14:00:00,261.04,261.27,259.22,259.22,553.07,
2015-04-06 14:30:00,259.23,259.73,259.0,259.66,255.05898036,
2015-04-06 15:00:00,259.6,260.45,259.31,260.1,315.54099,
2015-04-06 15:30:00,260.1,260.2,258.7,259.49,237.67583998,
2015-04-06 16:00:00,259.5,259.89,259.05,259.5,193.0988077,
2015-04-06 16:30:00,259.39,259.87,259.29,259.61,122.37575649,
2015-04-06 17:00:00,259.59,259.72,259.07,259.09,86.32401966,
2015-04-06 17:30:00,259.07,259.29,256.78,256.91,254.20015077,
2015-04-06 18:00:00,256.91,257.0,255.06,256.99,462.45699326,
2015-04-06 18:30:00,256.99,257.05,256.28,256.47,152.76269465,
2015-04-06 19:00:00,256.62,257.01,255.68,256.58,216.2873417,
2015-04-06 19:30:00,256.55,256.78,255.0,256.31,159.20235,
2015-04-06 20:00:00,256.31,256.31,255.07,255.85,337.80475322,
2015-04-06 20:30:00,255.5,256.34,255.01,256.03,192.19726,
2015-04-06 21:00:00,255.26,258.73,255.01,257.85,248.37300614,
2015-04-06 21:30:00,257.5,257.92,256.27,256.76,134.45680951,
2015-04-06 22:00:00,256.79,257.7,255.83,257.53,125.3467,
2015-04-06 22:30:00,257.52,258.1,257.13,257.57,119.50897901,
2015-04-06 23:00:00,257.57,258.45,257.52,257.57,170.73,
2015-04-06 23:30:00,257.57,257.57,255.94,256.85,194.7733087,
2015-04-07 00:00:00,256.84,257.6,256.28,257.12,194.13911591,
2015-04-07 00:30:00,257.03,258.7,257.01,257.52,489.90578657,
2015-04-07 01:00:00,257.53,257.54,256.52,256.58,177.91380322,
2015-04-07 01:30:00,256.5,256.52,254.8,254.86,148.97949085,
2015-04-07 02:00:00,254.82,255.57,254.01,254.48,218.77908015,
2015-04-07 02:30:00,254.48,256.32,254.01,256.16,126.41537,
2015-04-07 03:00:00,256.07,256.1,254.03,254.34,164.91695504,
2015-04-07 03:30:00,254.37,254.49,253.45,254.01,122.75454315,
2015-04-07 04:00:00,254.01,254.88,254.01,254.56,84.56504,
2015-04-07 04:30:00,254.51,256.03,254.4,255.03,65.91611,
2015-04-07 05:00:00,255.28,255.61,254.75,255.07,81.94836,
2015-04-07 05:30:00,255.07,255.3,255.01,255.13,30.92406831,
2015-04-07 06:00:00,255.13,255.85,254.59,255.37,231.43072016,
2015-04-07 06:30:00,255.74,256.0,254.33,254.89,72.5332,
2015-04-07 07:00:00,254.55,256.03,254.51,255.94,254.23387,
2015-04-07 07:30:00,255.93,256.02,255.4,255.86,112.9573,
2015-04-07 08:00:00,255.85,256.0,255.41,255.41,67.88567,
2015-04-07 08:30:00,255.44,256.07,255.39,255.4,63.8977,
2015-04-07 09:00:00,255.74,255.89,254.92,255.44,55.9941,
2015-04-07 09:30:00,255.6,255.85,254.78,255.0,16.6628409,
2015-04-07 10:00:00,255.0,255.0,254.3,254.39,30.3419,
2015-04-07 10:30:00,254.38,255.0,254.31,254.99,16.1093,
2015-04-07 11:00:00,254.99,255.0,254.81,255.0,71.877034,
2015-04-07 11:30:00,255.0,256.08,254.98,256.01,74.13224328,
2015-04-07 12:00:00,255.9,255.93,253.68,253.78,184.8166253,
2015-04-07 12:30:00,253.78,254.69,253.78,254.13,82.71714449,
2015-04-07 13:00:00,254.25,255.26,254.18,254.93,63.68528,
2015-04-07 13:30:00,254.9,256.87,254.12,256.75,273.5566945,
2015-04-07 14:00:00,256.23,256.58,255.31,256.46,191.31721896,
2015-04-07 14:30:00,256.46,256.61,255.01,255.31,121.724,
2015-04-07 15:00:00,255.69,256.98,255.32,256.55,148.20681801,
2015-04-07 15:30:00,256.5,256.99,255.75,256.0,280.2672,
2015-04-07 16:00:00,255.75,256.9,255.71,256.88,217.1135,
2015-04-07 16:30:00,256.25,256.99,255.7,256.72,256.21176,
2015-04-07 17:00:00,256.72,256.91,255.47,256.21,264.78063,
2015-04-07 17:30:00,256.48,256.49,255.49,256.0,197.1881,
2015-04-07 18:00:00,256.16,257.8,255.71,257.79,177.30823854,
2015-04-07 18:30:00,257.79,258.11,256.51,256.75,217.05644,
2015-04-07 19:00:00,256.75,257.21,255.8,256.67,224.0351,
2015-04-07 19:30:00,256.51,257.48,255.92,256.0,180.19545,
2015-04-07 20:00:00,255.94,257.18,255.61,257.18,145.6243,
2015-04-07 20:30:00,257.33,257.33,255.5,256.35,219.43208,
2015-04-07 21:00:00,256.67,256.72,254.91,255.67,242.62635216,
2015-04-07 21:30:00,255.98,256.58,254.73,255.35,327.05908,
2015-04-07 22:00:00,255.51,255.65,254.71,255.24,204.05440495,
2015-04-07 22:30:00,255.36,256.07,254.32,255.44,251.26707025,
2015-04-07 23:00:00,255.5,256.2,255.01,255.66,157.23907,
2015-04-07 23:30:00,255.05,255.65,253.87,254.14,273.46324886,
2015-04-08 00:00:00,254.26,254.78,254.05,254.42,117.03097217,
2015-04-08 00:30:00,254.48,254.95,254.07,254.61,85.4259,
2015-04-08 01:00:00,255.0,255.71,254.75,255.29,88.4575,
2015-04-08 01:30:00,255.32,255.71,255.03,255.69,128.4,
2015-04-08 02:00:00,255.6,255.75,254.07,254.5,300.4617688,
2015-04-08 02:30:00,254.51,255.29,254.29,254.83,114.745,
2015-04-08 03:00:00,254.5,255.29,254.3,254.98,94.5144,
2015-04-08 03:30:00,254.51,255.59,253.99,254.05,251.49963398,
2015-04-08 04:00:00,254.26,254.49,253.31,253.32,155.25,
2015-04-08 04:30:00,253.31,254.23,253.22,253.99,110.665,
2015-04-08 05:00:00,253.74,254.53,253.57,254.25,61.37142188,
2015-04-08 05:30:00,254.25,254.8,253.91,254.46,147.51,
2015-04-08 06:00:00,254.78,255.14,254.25,254.5,29.29,
2015-04-08 06:30:00,254.99,255.29,254.19,254.5,50.635,
2015-04-08 07:00:00,254.32,255.14,254.06,254.81,54.17,
2015-04-08 07:30:00,254.82,255.13,254.19,254.47,60.08,
2015-04-08 08:00:00,255.09,255.4,254.36,254.51,42.72,
2015-04-08 08:30:00,255.07,255.25,254.36,255.06,16.44,
2015-04-08 09:00:00,255.06,255.47,254.35,255.43,43.23,
2015-04-08 09:30:00,254.77,255.45,254.62,254.62,17.3174113,
2015-04-08 10:00:00,254.3,254.53,247.0,248.13,262.3499454,
2015-04-08 10:30:00,248.07,248.3,245.75,246.93,89.05954361,
2015-04-08 11:00:00,247.0,247.4,245.0,245.42,91.84773032,
2015-04-08 11:30:00,245.41,247.17,245.37,246.31,103.921,
2015-04-08 12:00:00,246.31,247.62,245.5,245.8,171.17620457,
2015-04-08 12:30:00,244.87,247.34,244.87,245.97,282.22527242,
2015-04-08 13:00:00,246.21,247.78,245.5,246.48,202.0313,
2015-04-08 13:30:00,246.49,247.87,244.29,246.66,377.15474921,
2015-04-08 14:00:00,246.81,247.4,246.39,247.28,136.495,
2015-04-08 14:30:00,247.39,249.64,246.79,249.12,220.70541733,
2015-04-08 15:00:00,249.51,249.93,248.03,248.09,174.55955115,
2015-04-08 15:30:00,248.06,248.1,246.51,246.75,126.8018608,
2015-04-08 16:00:00,247.61,247.75,245.89,246.94,265.6787496,
2015-04-08 16:30:00,246.49,247.04,245.04,247.0,319.23058525,
2015-04-08 17:00:00,246.99,247.5,246.26,247.19,181.3612,
2015-04-08 17:30:00,249.32,249.32,247.36,247.67,401.3115172,
2015-04-08 18:00:00,247.64,248.01,245.33,246.77,402.6104573,
2015-04-08 18:30:00,246.09,247.75,246.09,247.69,105.27452547,
2015-04-08 19:00:00,247.88,248.19,246.85,247.15,143.69297819,
2015-04-08 19:30:00,247.2,247.32,245.01,246.0,232.67316825,
2015-04-08 20:00:00,245.35,247.67,245.0,247.47,193.71724558,
2015-04-08 20:30:00,247.6,247.62,247.01,247.6,141.14881464,
2015-04-08 21:00:00,247.69,248.0,247.32,247.65,161.86358689,
2015-04-08 21:30:00,247.66,247.85,246.75,247.15,122.03730493,
2015-04-08 22:00:00,246.76,247.23,246.63,246.94,143.334852,
2015-04-08 22:30:00,247.04,247.69,246.75,247.25,145.1855,
2015-04-08 23:00:00,247.01,247.67,246.06,246.43,132.86138003,
2015-04-08 23:30:00,246.8,247.36,246.29,246.58,194.9719,
2015-04-09 00:00:00,246.87,246.98,245.94,246.73,150.17656354,
2015-04-09 00:30:00,246.95,247.91,246.73,247.9,129.27984564,
2015-04-09 01:00:00,247.37,248.16,246.72,246.84,254.39393176,
2015-04-09 01:30:00,247.45,247.57,246.28,246.29,116.2923,
2015-04-09 02:00:00,246.28,246.77,245.75,246.25,176.2657,
2015-04-09 02:30:00,246.14,246.75,246.14,246.64,123.85335005,
2015-04-09 03:00:00,246.3,246.9,246.15,246.46,163.3854,
2015-04-09 03:30:00,246.64,246.9,245.79,246.16,201.63040254,
2015-04-09 04:00:00,246.16,246.89,245.59,246.19,228.0415,
2015-04-09 04:30:00,245.73,246.48,245.42,246.44,171.9974,
2015-04-09 05:00:00,246.45,246.45,245.21,245.71,87.47205232,
2015-04-09 05:30:00,245.9,245.99,245.38,245.97,57.45439554,
2015-04-09 06:00:00,245.98,246.32,244.0,244.61,186.20965389,
2015-04-09 06:30:00,244.61,244.77,244.19,244.48,51.3534,
2015-04-09 07:00:00,244.49,244.49,243.37,243.8,279.28843256,
2015-04-09 07:30:00,243.81,243.85,241.01,241.76,179.57655243,
2015-04-09 08:00:00,241.76,241.76,239.02,241.25,219.09726144,
2015-04-09 08:30:00,241.25,242.91,241.1,242.67,64.71653,
2015-04-09 09:00:00,242.56,243.24,242.02,242.87,87.2478,
2015-04-09 09:30:00,243.05,243.15,242.49,242.92,29.41803708,
2015-04-09 10:00:00,242.78,243.37,242.68,242.86,63.9286,
2015-04-09 10:30:00,242.85,243.61,242.82,243.19,46.3056,
2015-04-09 11:00:00,243.24,243.61,243.08,243.25,50.79083954,
2015-04-09 11:30:00,243.25,243.47,242.03,242.69,98.62860711,
2015-04-09 12:00:00,242.69,244.13,242.69,243.84,107.10355852,
2015-04-09 12:30:00,243.84,245.03,243.77,244.05,212.99217143,
2015-04-09 13:00:00,244.05,244.4,243.8,244.24,62.54044916,
2015-04-09 13:30:00,244.42,246.05,244.29,245.52,151.1752451,
2015-04-09 14:00:00,246.16,246.21,245.02,245.35,220.12338448,
2015-04-09 14:30:00,245.79,246.0,245.01,245.45,222.8792,
2015-04-09 15:00:00,245.15,245.87,243.91,245.49,252.9191,
2015-04-09 15:30:00,245.49,245.93,244.99,245.62,184.0423,
2015-04-09 16:00:00,245.61,245.79,245.28,245.54,107.273,
2015-04-09 16:30:00,245.35,246.19,245.19,245.65,221.13515162,
2015-04-09 17:00:00,245.43,245.99,245.35,245.75,202.2512,
2015-04-09 17:30:00,245.75,245.99,245.48,245.93,167.2605,
2015-04-09 18:00:00,245.8,246.39,245.57,246.34,168.7843,
2015-04-09 18:30:00,246.3,246.39,245.33,245.62,203.13977473,
2015-04-09 19:00:00,245.74,245.81,245.38,245.59,108.55778067,
2015-04-09 19:30:00,245.81,245.81,244.05,244.31,233.17968742,
2015-04-09 20:00:00,244.3,244.3,243.34,243.47,213.5130045,
2015-04-09 20:30:00,243.48,244.96,243.33,243.87,250.04641644,
2015-04-09 21:00:00,243.86,244.01,242.76,243.32,270.18529092,
2015-04-09 21:30:00,243.31,243.87,243.16,243.75,111.50481877,
2015-04-09 22:00:00,243.99,244.42,243.81,244.23,106.23332118,
2015-04-09 22:30:00,244.32,244.84,243.63,244.23,259.6457,
2015-04-09 23:00:00,243.95,244.23,243.61,243.64,172.082,
2015-04-09 23:30:00,243.63,244.95,243.63,244.72,197.620122,
2015-04-10 00:00:00,244.46,244.63,244.05,244.45,90.068898,
2015-04-10 00:30:00,244.45,244.49,243.71,244.36,131.4678,
2015-04-10 01:00:00,244.35,244.66,244.01,244.53,150.4461,
2015-04-10 01:30:00,244.66,244.66,243.35,243.36,111.86068518,
2015-04-10 02:00:00,243.35,244.06,243.27,243.96,68.8178,
2015-04-10 02:30:00,243.96,244.42,242.82,242.82,134.85281662,
2015-04-10 03:00:00,242.84,243.16,241.8,243.0,175.7917,
2015-04-10 03:30:00,243.02,243.1,242.15,242.3,250.56252423,
