Date Time,Open,High,Low,Close,Volume,Adj Close
2016-03-06 03:00:00,393.89,394.92,393.69,394.77,96.50790609,
2016-03-06 03:30:00,394.77,395.9,394.48,395.9,61.83653906,
2016-03-06 04:00:00,395.9,398.61,395.9,398.0,320.01738368,
2016-03-06 04:30:00,398.01,398.01,397.35,397.66,90.8362961,
2016-03-06 05:00:00,397.93,397.93,393.0,396.61,256.05453471,
2016-03-06 05:30:00,396.61,397.65,396.49,397.51,91.91916,
2016-03-06 06:00:00,397.71,397.96,397.42,397.42,80.09992964,
2016-03-06 06:30:00,397.42,398.09,397.17,397.56,94.92308778,
2016-03-06 07:00:00,397.7,397.74,396.66,397.5,63.54724,
2016-03-06 07:30:00,397.84,399.2,397.84,399.2,107.50300626,
2016-03-06 08:00:00,399.2,399.84,399.19,399.6,59.61982136,
2016-03-06 08:30:00,399.83,399.85,398.9,398.94,170.18786864,
2016-03-06 09:00:00,399.16,400.7,398.95,400.7,32.65956055,
2016-03-06 09:30:00,400.74,404.42,400.74,403.83,172.37755393,
2016-03-06 10:00:00,403.81,404.45,403.49,404.07,169.11742516,
2016-03-06 10:30:00,404.24,405.17,404.1,404.99,102.11196116,
2016-03-06 11:00:00,405.0,405.87,404.4,404.55,60.2475234,
2016-03-06 11:30:00,404.41,405.06,403.28,404.53,197.0151848,
2016-03-06 12:00:00,405.01,405.29,403.6,403.92,237.59876753,
2016-03-06 12:30:00,404.17,404.17,402.48,402.81,61.09729216,
2016-03-06 13:00:00,402.89,403.57,402.16,402.8,88.14043388,
2016-03-06 13:30:00,402.26,402.71,402.22,402.71,138.99803228,
2016-03-06 14:00:00,402.71,404.45,402.71,404.44,46.25601646,
2016-03-06 14:30:00,404.44,405.39,404.44,404.97,262.40113286,
2016-03-06 15:00:00,404.92,407.13,404.92,406.56,191.22250426,
2016-03-06 15:30:00,406.7,408.75,406.68,408.66,238.11530601,
2016-03-06 16:00:00,408.68,409.27,407.94,408.9,244.23484701,
2016-03-06 16:30:00,408.8,408.93,407.54,407.57,162.94455092,
2016-03-06 17:00:00,407.73,407.73,406.41,406.61,133.62594025,
2016-03-06 17:30:00,406.63,407.44,406.59,407.08,136.26868,
2016-03-06 18:00:00,407.07,407.68,406.77,407.56,169.90038985,
2016-03-06 18:30:00,407.82,407.82,406.91,407.22,167.54586001,
2016-03-06 19:00:00,407.32,408.32,407.3,407.94,210.59055,
2016-03-06 19:30:00,407.56,407.81,406.61,407.13,89.52606657,
2016-03-06 20:00:00,406.98,406.99,405.04,405.56,252.95914687,
2016-03-06 20:30:00,405.69,406.53,405.49,406.5,71.56836529,
2016-03-06 21:00:00,406.44,406.44,405.79,406.32,113.22346844,
2016-03-06 21:30:00,406.31,406.33,405.56,406.3,122.0934613,
2016-03-06 22:00:00,406.32,406.34,405.7,406.34,138.6833252,
2016-03-06 22:30:00,406.34,407.68,405.78,407.27,86.70217575,
2016-03-06 23:00:00,407.13,407.13,401.4,403.59,260.85826383,
2016-03-06 23:30:00,403.5,403.96,402.36,403.24,229.01713133,
2016-03-07 00:00:00,403.24,403.83,400.07,400.86,436.75408444,
2016-03-07 00:30:00,400.81,401.75,397.93,401.55,590.7928438,
2016-03-07 01:00:00,401.06,401.52,395.0,400.29,374.85088594,
2016-03-07 01:30:00,400.9,402.96,400.48,402.86,167.45891962,
2016-03-07 02:00:00,402.51,402.81,400.21,401.06,132.2068715,
2016-03-07 02:30:00,401.3,403.96,401.3,402.99,104.00222835,
2016-03-07 03:00:00,402.99,402.99,402.01,402.36,102.8893891,
2016-03-07 03:30:00,402.44,405.13,402.39,405.08,80.53831627,
2016-03-07 04:00:00,405.12,405.18,404.64,404.91,66.3121739,
2016-03-07 04:30:00,404.91,405.14,403.0,403.82,100.94814832,
2016-03-07 05:00:00,403.86,404.81,403.14,404.73,194.93410333,
2016-03-07 05:30:00,404.38,404.71,402.91,403.62,153.87880667,
2016-03-07 06:00:00,403.62,405.3,403.62,404.33,99.61567892,
2016-03-07 06:30:00,404.51,404.81,404.08,404.74,54.74437205,
2016-03-07 07:00:00,404.72,405.5,404.6,405.14,52.16672422,
2016-03-07 07:30:00,405.41,405.79,404.61,404.61,44.71631528,
2016-03-07 08:00:00,404.6,405.16,403.87,404.86,38.80471112,
2016-03-07 08:30:00,404.86,405.16,404.1,405.1,77.3589875,
2016-03-07 09:00:00,405.28,405.37,404.84,405.32,15.65840856,
2016-03-07 09:30:00,405.6,405.95,405.02,405.49,47.99875089,
2016-03-07 10:00:00,405.12,405.64,403.77,405.04,238.84154964,
2016-03-07 10:30:00,404.79,406.7,404.32,406.69,38.94754213,
2016-03-07 11:00:00,406.57,408.91,406.53,408.88,194.63256424,
2016-03-07 11:30:00,408.88,408.97,408.68,408.95,37.1614608,
2016-03-07 12:00:00,408.97,409.58,408.16,408.46,69.87730544,
2016-03-07 12:30:00,408.6,410.0,408.23,409.9,141.89425359,
2016-03-07 13:00:00,409.65,410.06,409.3,409.6,126.73772683,
2016-03-07 13:30:00,409.61,410.99,409.38,410.88,145.05518862,
2016-03-07 14:00:00,410.8,411.0,409.76,410.0,218.701462,
2016-03-07 14:30:00,410.12,410.31,407.13,407.88,366.00570531,
2016-03-07 15:00:00,407.63,408.59,406.51,407.18,331.06613323,
2016-03-07 15:30:00,407.49,407.75,406.02,407.75,427.49081905,
2016-03-07 16:00:00,407.74,409.22,407.21,409.01,117.60136347,
2016-03-07 16:30:00,409.27,409.64,408.28,409.02,272.38998447,
2016-03-07 17:00:00,409.02,409.65,408.61,409.51,119.19369139,
2016-03-07 17:30:00,409.5,410.32,409.3,410.31,258.02556051,
2016-03-07 18:00:00,410.31,411.46,410.18,411.45,338.8362959,
2016-03-07 18:30:00,411.29,411.67,410.5,411.65,225.78956697,
2016-03-07 19:00:00,411.76,412.0,410.49,412.0,275.16794366,
2016-03-07 19:30:00,411.99,412.3,411.1,412.18,222.00173283,
2016-03-07 20:00:00,412.29,412.29,411.51,412.07,359.64434767,
2016-03-07 20:30:00,411.77,412.19,411.29,411.83,216.49949362,
2016-03-07 21:00:00,411.83,412.0,410.7,411.85,115.62250453,
2016-03-07 21:30:00,412.0,412.2,410.5,411.8,326.89542823,
2016-03-07 22:00:00,411.98,412.8,411.98,412.79,232.17506451,
2016-03-07 22:30:00,412.8,414.21,412.76,414.05,282.7842415,
2016-03-07 23:00:00,414.01,418.74,412.39,415.43,651.85616802,
2016-03-07 23:30:00,415.0,415.54,410.31,412.21,623.21842445,
2016-03-08 00:00:00,412.21,412.77,411.23,412.68,170.36119541,
2016-03-08 00:30:00,412.69,412.76,410.96,411.44,210.07134531,
2016-03-08 01:00:00,411.44,411.96,410.91,411.22,148.57313903,
2016-03-08 01:30:00,411.21,412.75,411.09,412.7,114.17554,
2016-03-08 02:00:00,412.58,413.6,412.33,413.14,102.22154872,
2016-03-08 02:30:00,412.76,413.32,412.53,412.68,125.55016756,
2016-03-08 03:00:00,412.69,414.21,412.34,414.21,103.19915,
2016-03-08 03:30:00,414.13,416.33,414.13,414.68,304.68256372,
2016-03-08 04:00:00,414.57,414.71,414.01,414.43,181.36974209,
2016-03-08 04:30:00,414.44,414.9,414.43,414.63,89.11774725,
2016-03-08 05:00:00,414.63,415.66,414.44,415.3,251.4798201,
2016-03-08 05:30:00,415.26,415.52,414.71,414.71,159.54490141,
2016-03-08 06:00:00,414.71,415.88,414.71,415.55,155.82519494,
2016-03-08 06:30:00,415.48,415.93,415.43,415.53,68.35005719,
2016-03-08 07:00:00,415.53,415.53,415.0,415.01,108.9773049,
2016-03-08 07:30:00,415.0,415.02,414.0,414.02,129.37678119,
2016-03-08 08:00:00,414.03,414.44,414.01,414.42,56.31413865,
2016-03-08 08:30:00,414.14,414.4,413.0,413.03,114.38179638,
2016-03-08 09:00:00,413.04,413.21,412.52,412.53,41.28784376,
2016-03-08 09:30:00,412.53,412.53,411.87,411.87,50.569221,
2016-03-08 10:00:00,411.87,413.0,411.83,412.24,79.03339117,
2016-03-08 10:30:00,412.03,412.13,411.59,411.93,98.762036,
2016-03-08 11:00:00,411.51,411.88,411.31,411.39,107.42689599,
2016-03-08 11:30:00,411.42,411.84,410.0,411.28,335.903101,
2016-03-08 12:00:00,411.52,411.59,410.57,411.11,54.73893094,
2016-03-08 12:30:00,411.12,411.12,408.01,409.41,542.24157363,
2016-03-08 13:00:00,409.43,409.43,407.41,408.11,103.75585713,
2016-03-08 13:30:00,407.87,409.33,407.45,408.35,116.69805923,
2016-03-08 14:00:00,408.35,410.31,407.4,409.96,327.81357147,
2016-03-08 14:30:00,410.1,410.31,409.35,410.3,74.36300925,
2016-03-08 15:00:00,410.31,410.65,409.15,409.37,125.91890088,
2016-03-08 15:30:00,409.55,410.95,408.95,409.99,252.98564,
2016-03-08 16:00:00,409.99,411.12,409.11,410.79,307.83465992,
2016-03-08 16:30:00,410.8,411.04,410.34,410.95,182.09032987,
2016-03-08 17:00:00,410.95,412.24,410.94,411.68,160.59418,
2016-03-08 17:30:00,411.84,412.04,411.14,411.7,204.40319164,
2016-03-08 18:00:00,411.53,411.92,411.47,411.79,44.96089,
2016-03-08 18:30:00,411.92,412.1,410.69,410.7,206.72567507,
2016-03-08 19:00:00,410.73,411.3,410.5,411.3,68.89093662,
2016-03-08 19:30:00,411.11,411.57,410.76,411.0,89.89802769,
2016-03-08 20:00:00,411.69,411.73,411.02,411.16,127.97629,
2016-03-08 20:30:00,411.16,411.8,410.92,411.57,220.21403932,
2016-03-08 21:00:00,411.58,411.58,410.11,410.82,254.70283644,
2016-03-08 21:30:00,410.75,411.42,409.62,410.79,143.92405883,
2016-03-08 22:00:00,410.48,412.19,410.48,412.19,100.81147,
2016-03-08 22:30:00,411.57,411.96,410.41,411.71,138.32743856,
2016-03-08 23:00:00,411.38,412.04,410.74,411.25,97.337665,
2016-03-08 23:30:00,411.44,411.7,410.68,411.15,247.71464131,
2016-03-09 00:00:00,411.27,411.27,409.78,409.89,141.38115292,
2016-03-09 00:30:00,409.89,410.44,409.32,409.96,81.24387778,
2016-03-09 01:00:00,409.95,410.14,408.75,409.94,140.65506131,
2016-03-09 01:30:00,409.94,411.11,409.93,410.59,154.13922332,
2016-03-09 02:00:00,410.75,410.91,410.35,410.78,69.12472227,
2016-03-09 02:30:00,410.83,411.2,410.51,411.2,156.35809266,
2016-03-09 03:00:00,411.33,411.33,411.16,411.33,50.75382162,
2016-03-09 03:30:00,411.37,411.41,410.24,410.49,106.06151422,
2016-03-09 04:00:00,410.47,410.95,410.08,410.69,72.72507215,
2016-03-09 04:30:00,410.76,410.87,410.19,410.5,79.61111,
2016-03-09 05:00:00,410.59,410.83,410.43,410.67,54.29487,
2016-03-09 05:30:00,410.45,410.5,409.73,410.21,91.64206,
2016-03-09 06:00:00,410.21,411.13,410.0,411.07,69.46655,
2016-03-09 06:30:00,411.12,411.33,410.09,410.77,76.30945,
2016-03-09 07:00:00,410.8,410.81,410.0,410.18,70.56838112,
2016-03-09 07:30:00,410.17,410.46,409.5,410.21,46.59065106,
2016-03-09 08:00:00,410.21,410.34,409.74,410.12,61.40819951,
2016-03-09 08:30:00,410.29,410.34,409.97,410.12,37.35249124,
2016-03-09 09:00:00,410.13,410.27,409.65,410.25,35.28210659,
2016-03-09 09:30:00,410.24,410.88,410.24,410.55,34.40610185,
2016-03-09 10:00:00,410.72,411.1,410.55,411.09,60.39942,
2016-03-09 10:30:00,411.11,411.99,411.11,411.9,40.4275833,
2016-03-09 11:00:00,411.9,411.92,411.83,411.91,36.53545,
2016-03-09 11:30:00,411.9,411.91,411.11,411.23,43.77221149,
2016-03-09 12:00:00,411.23,411.39,410.87,411.04,17.44064,
2016-03-09 12:30:00,410.91,411.17,410.31,411.13,32.90812,
2016-03-09 13:00:00,411.2,411.3,410.38,410.78,131.85347334,
2016-03-09 13:30:00,410.61,411.57,410.61,411.55,108.0326738,
2016-03-09 14:00:00,411.51,411.9,411.18,411.63,61.9735802,
2016-03-09 14:30:00,411.8,411.89,410.51,410.93,159.45462527,
2016-03-09 15:00:00,411.27,413.73,411.05,413.12,294.41412593,
2016-03-09 15:30:00,413.18,413.33,412.35,412.36,137.30088361,
2016-03-09 16:00:00,412.29,413.37,412.26,413.15,212.95078,
2016-03-09 16:30:00,413.13,414.0,412.66,413.78,172.92774364,
2016-03-09 17:00:00,413.78,414.0,412.75,413.07,127.09491098,
2016-03-09 17:30:00,413.09,413.57,412.59,413.0,142.97973571,
2016-03-09 18:00:00,413.04,413.59,412.59,412.86,139.58627,
2016-03-09 18:30:00,412.87,413.57,412.51,413.21,150.94679043,
2016-03-09 19:00:00,413.31,413.71,413.04,413.05,40.24219823,
2016-03-09 19:30:00,413.09,413.14,410.1,411.05,405.74947042,
2016-03-09 20:00:00,411.15,411.95,411.05,411.28,175.70195272,
2016-03-09 20:30:00,411.12,411.84,410.67,410.94,151.19558532,
2016-03-09 21:00:00,411.05,411.49,410.44,411.02,108.1292894,
2016-03-09 21:30:00,411.04,411.74,410.53,411.11,141.97102353,
2016-03-09 22:00:00,411.31,412.25,410.81,411.15,163.89351736,
2016-03-09 22:30:00,411.1,412.6,410.41,412.13,219.7321422,
2016-03-09 23:00:00,412.12,412.84,411.9,412.83,109.95236,
2016-03-09 23:30:00,412.83,413.0,412.01,412.73,182.42029554,
2016-03-10 00:00:00,412.64,413.0,412.39,412.54,186.61190295,
2016-03-10 00:30:00,412.54,412.59,411.57,412.0,160.69020409,
2016-03-10 01:00:00,412.11,412.82,411.71,412.78,132.80548,
2016-03-10 01:30:00,412.82,412.84,411.94,412.16,171.24637789,
2016-03-10 02:00:00,412.19,412.39,412.01,412.37,96.8876386,
2016-03-10 02:30:00,412.29,412.32,411.32,411.54,168.32323767,
2016-03-10 03:00:00,411.5,412.04,411.28,411.88,130.27211075,
2016-03-10 03:30:00,411.87,412.2,411.64,412.07,137.17749905,
2016-03-10 04:00:00,412.17,412.17,410.71,411.24,186.96971,
2016-03-10 04:30:00,411.24,411.56,411.24,411.48,51.03594,
2016-03-10 05:00:00,411.49,412.12,411.44,412.12,151.55124799,
2016-03-10 05:30:00,412.13,412.52,412.0,412.03,87.54189928,
2016-03-10 06:00:00,411.91,412.5,411.91,412.03,52.16782091,
2016-03-10 06:30:00,412.02,412.31,411.71,412.31,69.46588,
2016-03-10 07:00:00,412.48,412.59,412.2,412.44,57.19056007,
2016-03-10 07:30:00,412.44,412.74,412.04,412.74,61.9174047,
2016-03-10 08:00:00,412.7,412.74,412.01,412.43,36.64810052,
2016-03-10 08:30:00,412.18,412.69,412.04,412.14,48.73635047,
2016-03-10 09:00:00,412.18,412.6,412.0,412.44,64.87680401,
2016-03-10 09:30:00,412.6,412.78,412.49,412.49,94.24707102,
2016-03-10 10:00:00,412.47,412.72,411.57,411.71,101.36978348,
2016-03-10 10:30:00,411.7,412.02,411.7,411.82,28.63385687,
2016-03-10 11:00:00,411.83,412.39,411.03,411.25,201.82547,
2016-03-10 11:30:00,411.25,411.94,411.21,411.8,40.54305947,
2016-03-10 12:00:00,411.8,411.98,411.4,411.97,54.88792953,
2016-03-10 12:30:00,411.97,413.69,411.97,413.08,83.84914189,
2016-03-10 13:00:00,413.08,413.12,412.4,412.95,146.52203662,
2016-03-10 13:30:00,412.81,414.0,412.33,413.86,108.49632459,
2016-03-10 14:00:00,413.89,415.0,413.28,415.0,250.16565228,
2016-03-10 14:30:00,415.0,415.57,414.88,415.47,196.36007198,
2016-03-10 15:00:00,415.48,415.49,414.81,415.24,111.15242067,
2016-03-10 15:30:00,415.25,415.49,415.0,415.48,156.86995337,
2016-03-10 16:00:00,415.49,415.49,414.75,414.9,239.75157379,
2016-03-10 16:30:00,414.91,415.35,414.24,414.68,251.60582266,
2016-03-10 17:00:00,414.32,415.09,414.21,414.9,280.63117325,
2016-03-10 17:30:00,414.89,415.9,414.83,415.76,348.53326593,
2016-03-10 18:00:00,415.89,416.0,414.17,415.25,518.80895663,
2016-03-10 18:30:00,415.39,415.56,414.41,415.55,361.69296789,
2016-03-10 19:00:00,415.54,415.64,414.5,415.29,246.34656488,
2016-03-10 19:30:00,415.29,415.63,414.77,415.13,329.589737,
2016-03-10 20:00:00,414.99,415.3,414.17,414.62,333.47189324,
2016-03-10 20:30:00,414.61,415.59,413.35,415.49,343.48168183,
2016-03-10 21:00:00,415.59,416.0,414.47,414.71,275.66152149,
2016-03-10 21:30:00,414.74,416.52,414.71,416.13,209.63006756,
2016-03-10 22:00:00,416.25,416.43,414.79,415.79,184.06263385,
2016-03-10 22:30:00,415.8,416.43,415.33,416.12,123.8401243,
2016-03-10 23:00:00,416.07,416.34,415.65,416.24,114.33625872,
2016-03-10 23:30:00,416.25,416.33,415.82,415.98,120.69268375,
2016-03-11 00:00:00,416.25,416.31,415.83,415.97,135.78677438,
2016-03-11 00:30:00,416.04,416.15,415.51,415.88,130.5037056,
2016-03-11 01:00:00,415.55,416.26,414.97,416.22,121.19981886,
2016-03-11 01:30:00,416.13,416.88,415.93,416.48,212.49349192,
