Date Time,Open,High,Low,Close,Volume,Adj Close
2014-01-07 18:00:00,874.6704,892.06753,874.48165,874.48165,0.0534587,
2014-01-07 19:00:00,866.10944,873.2385,830.00001,864.72744,7.56541709,
2014-01-07 20:00:00,873.27482,873.28482,854.09013,854.09013,0.74365963,
2014-01-07 21:00:00,845.62959,845.62959,820.0,845.25471,3.04883573,
2014-01-07 22:00:00,828.69089,853.46532,810.0,810.01,3.52310081,
2014-01-07 23:00:00,819.14544,837.02349,810.0,810.0,0.68790616,
2014-01-08 00:00:00,810.0,894.04167,788.0,819.67028,2.73411861,
2014-01-08 01:00:00,803.75817,844.0644,795.64764,844.0644,0.27791299,
2014-01-08 02:00:00,844.0644,849.68481,827.43464,827.43464,0.2330759,
2014-01-08 03:00:00,835.62289,849.68481,827.25601,849.68481,0.7279082,
2014-01-08 04:00:00,849.67481,849.67481,827.0775,835.26222,0.77732126,
2014-01-08 05:00:00,835.26222,835.26222,826.98822,835.15209,0.01131532,
2014-01-08 06:00:00,835.17209,843.43697,827.0,827.0,1.09962299,
2014-01-08 07:00:00,827.0,835.0,810.51023,812.89612,0.60277175,
2014-01-08 08:00:00,835.0,899.84281,820.94055,836.76145,0.13301318,
2014-01-08 09:00:00,861.77715,861.77715,844.69364,860.0,0.08712339,
2014-01-08 11:00:00,861.49455,871.5,852.7866,852.7866,3.40879968,
2014-01-08 12:00:00,842.10001,869.47483,840.0,852.33009,1.39585193,
2014-01-08 13:00:00,860.75475,860.75475,860.75475,860.75475,0.59811461,
2014-01-08 14:00:00,875.48256,877.81126,840.0,840.0,2.24492448,
2014-01-08 15:00:00,840.0,840.0,825.0,830.0,1.50836623,
2014-01-08 16:00:00,841.18651,841.18651,820.0,820.0,0.18730278,
2014-01-08 17:00:00,832.86369,841.09573,832.86369,841.09573,0.05267126,
2014-01-08 20:00:00,843.10573,843.10573,811.8,816.99396,2.26416307,
2014-01-08 21:00:00,824.25839,832.41525,824.25839,824.51502,0.07180572,
2014-01-08 22:00:00,834.97702,836.0,824.50502,824.98287,0.7665722,
2014-01-09 00:00:00,825.56344,840.0007,825.56344,833.95027,0.483845,
2014-01-09 03:00:00,840.65286,840.65286,840.65286,840.65286,0.01036,
2014-01-09 04:00:00,840.65286,848.96196,840.65286,848.96196,0.70196375,
2014-01-09 06:00:00,832.33545,832.33545,832.33545,832.33545,0.6,
